word,count
oferecidos,7
levam,7
latina.,7
ressaltar,7
"donuts,",7
vegetariano,7
produtor,7
"jordão,",7
"assim,",7
"lee,",7
"távora,",7
perfeita,7
panetones,7
promocionais,7
"peru,",7
espeto,7
"sucos,",7
foto,7
inéditas,7
programa,7
empresa,7
mar.,7
500,7
balas,7
"defumada,",7
menu.,7
"15),",7
estrelas,7
apaixonados,7
saulo,7
bobó,7
"cafés,",7
"escuro,",7
abaixo,7
50%,7
última,7
lager,7
"cookies,",7
assistir,7
pequeno,7
saem,7
ficará,7
número,7
lactose,7
maneira,7
"ovo,",7
inédito,7
expositores.,7
plaza,7
doktor,7
redor,7
livre.,7
ovo,7
sociedade,7
pagam.,7
(carne,7
confirmadas,7
week),7
pets,7
"petiscos,",7
chips,7
veganas,7
aparece,7
"12h,",7
bola,7
canecas,7
especialidades,7
"julieta,",7
"20,00",7
rola,7
adoção,7
dia.,7
bazar,7
curadoria,7
pomodoro,7
festa.,7
promovido,7
queen,7
birra,7
"20),",7
roda,7
25.,7
1ª,7
16h30,7
frito,7
nibs,7
bike,7
"5,00",7
"galinhada,",7
temporada,7
antonio,7
médio,7
"campinas,",7
"sul,",7
"10,00);",7
tributo,7
vino,7
ponto,7
3º,7
árabe,7
"higienópolis,",7
"18,00",7
conhecido,7
300ml,7
cia,6
bicho,6
"culpa,",6
"período,",6
"acompanhamento,",6
(jim,6
cavalo,6
"cru,",6
"pimenta,",6
"bräu,",6
histórico,6
marilia,6
chás,6
nacionais,6
"baiana,",6
processo,6
"conceição,",6
"crepe,",6
"salgadas,",6
il,6
"restobar,",6
"participar,",6
manhã,6
páprica,6
"data,",6
conversa,6
cenário,6
"25),",6
oreo,6
herança,6
repertório,6
"(branco,",6
fifties,6
"defumado,",6
carlos,6
rodrigues,6
frescos,6
"damasco,",6
seguintes,6
"yakissoba,",6
derretido,6
"mandioquinha,",6
bastante,6
produzido,6
elaborado,6
160,6
porter,6
santiago,6
mandioca,6
"dortmund,",6
"coutinho,",6
defumada,6
oferecendo,6
boas,6
25),6
vegetarianos,6
dão,6
"parmesão,",6
"truck,",6
15).,6
▪,6
alemão,6
caminho,6
inusitados,6
luiza,6
oriental.,6
mulheres,6
19h.,6
paulo:,6
"trufas,",6
renato,6
"tradi,",6
bebida.,6
kids.,6
comando,6
criançada,6
julieta,6
ben,6
encontra,6
cama,6
polpa,6
completam,6
"pilsener,",6
"orgânicos,",6
executivo,6
notas,6
(standard),6
aposta,6
caramelizado,6
chegar,6
acontecem,6
produtos.,6
chefe,6
animal.,6
desenvolvimento,6
puro,6
atividade,6
redução,6
inglês,6
inclusive,6
tônica,6
carole,6
tiro,6
(foto,6
espaço.,6
leopoldina,6
serve,6
burger.,6
paladares,6
verdadeiro,6
risotto,6
"luz,",6
"20,00);",6
duração,6
abrir,6
andar,6
dezenas,6
(brown,6
tantos,6
nacional.,6
fartura,6
equipe,6
"35,00",6
"minishopping,",6
05,6
mare,6
barca,6
vinícius,6
empanado,6
primeiros,6
válido,6
trattoria,6
grana,6
"salmão,",6
"gastronômica,",6
edição.,6
foco,6
"biscoitos,",6
comunidades,6
bistrot,6
vila.,6
céu,6
real,6
pupunha,6
paga,6
ingressos:,6
"mozzarella,",6
"freire,",6
"delícias,",6
protected].,6
bolas,6
restrições,6
guarulhos,6
social,6
"jardim,",6
ligia,6
brincadeiras,6
"10),",6
clássicas,6
henrique,6
frank,6
milho.,6
